,gene_names,cancer_type,corr,p_value,crc_str,as_id,adjusted_p_value
282,WDR11,read,-0.036978810301112455,0.37694106470473787,chr10_120871366,13288.0,0.552575425764559
283,WDR11,coad,0.13574891904916297,0.0011240876691545085,chr10_120880916,13288.0,0.00933737152892006
284,WDR11,read,-0.0982344504803535,0.018670997595706392,chr10_120880916,13288.0,0.07143428356840072
285,WDR11,coad,0.056689471153167366,0.17537733950948256,chr10_120886649,13288.0,0.33785274999519166
286,WDR11,read,-0.065618569087642,0.11664783366160131,chr10_120886649,13288.0,0.25499043905202057
287,WDR11,coad,-0.020712631814397166,0.6207573124349248,chr10_120889239,13288.0,0.7526943993108421
288,WDR11,read,-0.03849087430712998,0.3577290243905201,chr10_120889239,13288.0,0.534784291144446
289,WDR11,coad,0.044352865389091375,0.2891917745805775,chr10_120905978,13288.0,0.4681164481320016
290,WDR11,read,-0.06072272102445604,0.14658200037628316,chr10_120905978,13288.0,0.29741878170543284
291,FGFR2,coad,0.011752931677458068,0.7789173511670975,chr10_121483625,13296.0,0.8602605057761705
292,FGFR2,read,-0.050746406466977804,0.22518071526247554,chr10_121483625,13296.0,0.3989001860251651
293,FGFR2,coad,-0.026467830979114232,0.527191650454215,chr10_121518749,13296.0,0.682455100713734
294,FGFR2,read,-0.12771432355390064,0.0021911005922199142,chr10_121518749,13296.0,0.015251367936613039
295,FGFR2,coad,0.18057500647851651,1.3684700421167385e-05,chr10_121565719,13296.0,0.0003185642587716421
296,FGFR2,read,0.06794319359248017,0.104224160756651,chr10_121565719,13296.0,0.2360595940405701
297,NUDT5,coad,0.13352873077523492,0.0013566866144882562,chr10_12172753,10766.0,0.01066978982848588
298,NUDT5,read,-0.06754010294001749,0.10629991025080278,chr10_12172753,10766.0,0.23923085543223724
299,NUDT5,coad,-0.03631007819180029,0.3856365459043518,chr10_12173872,10766.0,0.5608063442656008
300,NUDT5,read,0.006097990347437566,0.8841955262493666,chr10_12173872,10766.0,0.9297584882761646
301,NUDT5,coad,0.01452052253043647,0.7287092008389193,chr10_12184869,10766.0,0.8275595131560064
302,NUDT5,read,0.033645582005886146,0.42147941751732176,chr10_12184869,10766.0,0.5945681864840582
303,ATE1,coad,0.062089536595380905,0.1376895325347275,chr10_121790105,13319.0,0.28523928279035143
304,ATE1,read,-0.06620511758186508,0.11340868211150318,chr10_121790105,13319.0,0.25023671808993464
305,ATE1,coad,-0.02224311533456976,0.5951791679671943,chr10_121902341,13319.0,0.733608624346657
306,ATE1,read,0.0338626000340329,0.4184891479600119,chr10_121902341,13319.0,0.5922248304511848
307,ATE1,coad,0.020346997748271013,0.6269378565828632,chr10_121924413,13319.0,0.7568991738282432
308,ATE1,read,-0.010141489338980347,0.8085963816339473,chr10_121924413,13319.0,0.8799882027303828
309,NSMCE4A,coad,0.021633136738876457,0.6053159448452916,chr10_121961526,13328.0,0.7413481382265891
310,NSMCE4A,read,-0.06547106729660968,0.11747369462796729,chr10_121961526,13328.0,0.2562236477010589
311,TACC2,coad,0.20614601131096694,6.444864134188562e-07,chr10_122022032,13333.0,2.772405963430336e-05
312,TACC2,read,-0.11620588409971948,0.005352188266208504,chr10_122022032,13333.0,0.02897791594112961
313,TACC2,coad,0.0990203870790651,0.01774263244068962,chr10_122088476,13333.0,0.06901479464291178
314,TACC2,read,-0.03542002760671308,0.39739761539326723,chr10_122088476,13333.0,0.571754622166294
315,TACC2,coad,-0.014039986623320426,0.7373507726354882,chr10_122211683,13333.0,0.8332211653075386
316,TACC2,read,0.086961031909585,0.03743202490674839,chr10_122211683,13333.0,0.11628642775690805
317,TACC2,coad,0.13778139484862068,0.0009439778926470093,chr10_122215429,13333.0,0.00818691913141519
318,TACC2,read,-0.03513391395138809,0.40122364657346643,chr10_122215429,13333.0,0.5752355926045366
319,TACC2,coad,0.1589795124471269,0.00013259935399756676,chr10_122229407,13333.0,0.0018402016491500914
320,TACC2,read,-0.04653931394050396,0.2660517262497025,chr10_122229407,13333.0,0.44325622163394274
321,TACC2,coad,0.10890523174227378,0.009081219741222554,chr10_122237973,13333.0,0.04244688664950733
322,TACC2,read,-0.008630315600366548,0.836681405180967,chr10_122237973,13333.0,0.897789039978168
323,TACC2,coad,0.11836864001733428,0.004550640575270388,chr10_122248652,13333.0,0.02569749882501605
324,TACC2,read,-0.07692840001762723,0.06574273437565069,chr10_122248652,13333.0,0.172135028245104
325,TACC2,coad,0.13954993249792277,0.0008093589675758479,chr10_122248827,13333.0,0.007258975716084371
326,TACC2,read,-0.09712278857007221,0.020056377728133973,chr10_122248827,13333.0,0.07522149506227534
327,CDC123,coad,0.09159344398159913,0.028355480584662127,chr10_12230931,10771.0,0.09606497019683422
328,CDC123,read,-0.09092078660114328,0.029542908843222918,chr10_12230931,10771.0,0.09868792666505281
329,CDC123,coad,0.0627094960171214,0.1337954601301012,chr10_12235134,10771.0,0.2802572495437309
330,CDC123,read,-0.06291521720963249,0.13252224024934342,chr10_12235134,10771.0,0.27855516161401805
331,CDC123,coad,0.06506110424438608,0.11979312267511574,chr10_12238560,10771.0,0.259617134528358
332,CDC123,read,-0.06722386223851075,0.10795119214434604,chr10_12238560,10771.0,0.24189558584983162
333,CDC123,coad,0.09403572157404275,0.024382564214854158,chr10_12246131,10771.0,0.08616442614467992
334,CDC123,read,-0.09473499970966405,0.02333762984054399,chr10_12246131,10771.0,0.08351904361983861
335,CDC123,coad,0.10562427160473946,0.01140847608145677,chr10_12246322,10771.0,0.050293656960397275
336,CDC123,read,-0.10242139014384669,0.014174786628772446,chr10_12246322,10771.0,0.05897074693636742
337,PLEKHA1,coad,0.09242007948026933,0.026952606310186433,chr10_122400403,13354.0,0.09270217623515124
338,PLEKHA1,read,-0.07634577730918016,0.06782073261026873,chr10_122400403,13354.0,0.17552840497156155
339,PLEKHA1,coad,0.006175559490759195,0.8827330000086007,chr10_122415834,13354.0,0.9289034340205565
340,PLEKHA1,read,0.00027197487178544637,0.9948168508834672,chr10_122415834,13354.0,0.9969206225462397
341,PLEKHA1,coad,0.046519882763458135,0.2662516094186014,chr10_122418031,13354.0,0.44353973258093443
342,PLEKHA1,read,-0.05589444261329152,0.1815193348991608,chr10_122418031,13354.0,0.3457387903660554
343,PLEKHA1,coad,0.0005892872127741992,0.988769975995117,chr10_122424880,13354.0,0.9937299660516613
344,PLEKHA1,read,-0.028669435114373632,0.4933979079411359,chr10_122424880,13354.0,0.6556238547057761
345,PLEKHA1,coad,-0.013892109986768292,0.7400168034817498,chr10_122427112,13354.0,0.8350958855091347
346,PLEKHA1,read,-0.00807208730339959,0.8471108038144401,chr10_122427112,13354.0,0.9047299002375432
347,PLEKHA1,coad,0.03927139419741079,0.3480568598041507,chr10_122429955,13354.0,0.5259878254919319
348,PLEKHA1,read,-0.0010043143722291991,0.9808620195412967,chr10_122429955,13354.0,0.9890115756344864
349,DMBT1,coad,-0.003747570891805215,0.9286753400765964,chr10_122620189,13358.0,0.9580082840856852
350,DMBT1,read,-0.04105401180172016,0.3265953569553742,chr10_122620189,13358.0,0.5047982286588528
351,DMBT1,coad,0.02167591419271187,0.604602547906107,chr10_122625920,13358.0,0.7407686494662007
352,DMBT1,read,-0.07482419957084593,0.07350273035439339,chr10_122625920,13358.0,0.1853806295514117
353,DMBT1,coad,0.038855252521025674,0.35319285150456103,chr10_122633279,13358.0,0.5309407990822497
354,DMBT1,read,-0.08703200238933073,0.03727626243440369,chr10_122633279,13358.0,0.1160422876659737
355,DMBT1,coad,0.041472385691616445,0.32168538471692587,chr10_122635979,13358.0,0.49995291141335335
356,DMBT1,read,-0.08425940134585373,0.04378590700354846,chr10_122635979,13358.0,0.1301717255212045
357,CUZD1,coad,0.06394525409537821,0.12628755615179876,chr10_122836359,13374.0,0.2690123601391386
358,CUZD1,read,-0.039351643411214304,0.3470719035097186,chr10_122836359,13374.0,0.5249244950290866
359,CUZD1,coad,0.06540338519613649,0.11785417473549184,chr10_122837458,13374.0,0.25676264559245227
360,CUZD1,read,-0.0368464906518294,0.3786519699260157,chr10_122837458,13374.0,0.5537782741474194
361,BUB3,coad,0.08844806627903923,0.034281498809293987,chr10_123157712,13390.0,0.10951737458027423
362,BUB3,read,-0.02847867569577479,0.49627949222711176,chr10_123157712,13390.0,0.6579885402561707
363,BUB3,coad,0.056257328847060216,0.17869638945937166,chr10_123164969,13390.0,0.3419525678430922
364,BUB3,read,0.011351093253359878,0.7862900800889612,chr10_123164969,13390.0,0.8655569340330328
365,OAT,coad,0.005089482590616317,0.9032444650760267,chr10_124400753,13399.0,0.9422881594988888
366,OAT,read,0.00038950226307675484,0.9925771325353807,chr10_124400753,13399.0,0.9958864107069872
367,OAT,coad,0.16039847168181198,0.00011519355919287428,chr10_124411916,13399.0,0.0016581429682468991
368,OAT,read,-0.16591720917147826,6.58927752082107e-05,chr10_124411916,13399.0,0.0010946927718786434
369,LHPP,coad,0.030168258401209368,0.47107114231925074,chr10_124488398,13400.0,0.6366391074150707
370,LHPP,read,-0.028308055969143257,0.4988644143994634,chr10_124488398,13400.0,0.6600672883695244
371,LHPP,coad,0.12019692991019307,0.003959454942434685,chr10_124498020,13400.0,0.023177562323812764
372,LHPP,read,-0.11581398811680689,0.005510347160147141,chr10_124498020,13400.0,0.029608694045902224
373,CTBP2,coad,-0.015729362808497325,0.7071240428770358,chr10_125003519,13409.0,0.8126291930114338
374,CTBP2,read,-0.038450894508185715,0.35822895298477564,chr10_125003519,13409.0,0.535344003724658
375,CTBP2,coad,0.10926008995632136,0.00885677573623115,chr10_125005825,13409.0,0.041691924129524556
376,CTBP2,read,-0.10942485615334896,0.008754253316831679,chr10_125005825,13409.0,0.04137895480061636
377,CTBP2,coad,0.054675660705463286,0.19124195881462386,chr10_125025963,13409.0,0.3579623704806905
378,CTBP2,read,-0.03702810166695127,0.3763049403078298,chr10_125025963,13409.0,0.5519410281983861
379,BCCIP,coad,0.008584909513263269,0.8375286857428885,chr10_125831643,13431.0,0.8981494085336469
380,BCCIP,read,0.005098306377607254,0.9030775417919055,chr10_125831643,13431.0,0.9422374302549545
381,BCCIP,coad,0.10575455192983661,0.011306846260526688,chr10_125833754,13431.0,0.049956280636638116
382,BCCIP,read,-0.1089310430087388,0.009064725222163877,chr10_125833754,13431.0,0.04240113513289261
383,DHX32,coad,-0.01754135140491274,0.6752088339836235,chr10_125854206,13435.0,0.7911179171800273
384,DHX32,read,0.004961396026694397,0.9056680090669545,chr10_125854206,13435.0,0.9438283089370474
385,DHX32,coad,0.07256531291300168,0.08264844640886064,chr10_125859593,13435.0,0.2015316838863341
386,DHX32,read,-0.08655475131368512,0.0383343822363914,chr10_125859593,13435.0,0.11838765080385466
387,ADAM12,coad,0.14065911717640858,0.0007342390133557598,chr10_126017122,13452.0,0.006748759699729942
388,ADAM12,read,-0.13668709880403143,0.0010373380086447003,chr10_126017122,13452.0,0.00878793669412
389,ADAM12,coad,0.11566822599426081,0.005570238042119639,chr10_126017357,13452.0,0.0298303634512478
390,ADAM12,read,-0.10730959783349592,0.010154253556679328,chr10_126017357,13452.0,0.046133782632948504
391,ADAM12,coad,0.08948489325607738,0.03222102752551349,chr10_126019658,13452.0,0.10468239805709868
392,ADAM12,read,-0.10441981163614196,0.012387028361715874,chr10_126019658,13452.0,0.053478285569149055
393,ADAM12,coad,0.07225176168739358,0.08398771157043637,chr10_126093930,13452.0,0.20390088161533768
394,ADAM12,read,-0.0678452646468869,0.10472547710116704,chr10_126093930,13452.0,0.23680030245991374
395,CAMK1D,coad,0.08835590563645067,0.0344699660011306,chr10_12666723,10772.0,0.10998999198351356
396,CAMK1D,read,-0.10572618111729364,0.011328909385551492,chr10_12666723,10772.0,0.050031547455067195
397,CAMK1D,coad,0.05387871752617404,0.1978028466695047,chr10_12769831,10772.0,0.36637671154857676
398,CAMK1D,read,-0.06978576398814695,0.0951415083858284,chr10_12769831,10772.0,0.22209356410591297
399,PTPRE,coad,0.23506586716540848,1.2368634142993763e-08,chr10_128047449,13457.0,1.014431878310263e-06
400,PTPRE,read,0.09968857645955036,0.016985343328372246,chr10_128047449,13457.0,0.06691481125959686
401,PTPRE,coad,0.21530966053483155,1.9519267537278855e-07,chr10_128061814,13457.0,1.0243425321855174e-05
402,PTPRE,read,0.040356711286885144,0.33488609831589755,chr10_128061814,13457.0,0.5132157552167336
403,PTPRE,coad,0.025603621043313943,0.5407716579682551,chr10_128065983,13457.0,0.6936772275523647
404,PTPRE,read,-0.08801022044752124,0.035184773421737675,chr10_128065983,13457.0,0.11166219046800857
405,PTPRE,coad,0.16328480537512344,8.620393623900496e-05,chr10_128073460,13457.0,0.0013389866350048147
406,PTPRE,read,0.029050396948103296,0.48767000071914046,chr10_128073460,13457.0,0.6509190284316156
407,PTPRE,coad,0.2397273934765586,6.215014918701511e-09,chr10_128077733,13457.0,5.744367039718728e-07
408,PTPRE,read,0.10402223136919561,0.01272593725391793,chr10_128077733,13457.0,0.05453138090691343
409,MKI67,coad,0.05547767363087725,0.18480200809585062,chr10_128099237,13470.0,0.34986867586362635
410,MKI67,read,-0.012986539315294593,0.7564100307270182,chr10_128099237,13470.0,0.8455727198878306
411,MKI67,coad,0.019345439267829632,0.6440010795993855,chr10_128125554,13470.0,0.7692557208162306
412,MKI67,read,-0.04575327921443507,0.27421978249887485,chr10_128125554,13470.0,0.4521960553867328
413,CCDC3,coad,0.013123286234373312,0.7539273225383634,chr10_12998201,10774.0,0.8442307660920788
414,CCDC3,read,-0.000645918836444864,0.9876908309503037,chr10_12998201,10774.0,0.993113134188487
415,CCDC3,coad,0.10326506837921144,0.013394066229597643,chr10_13001158,10774.0,0.05659822409319293
416,CCDC3,read,-0.049648163394069814,0.23539115791453658,chr10_13001158,10774.0,0.40942482104291394
417,GLRX3,coad,-0.021550209977765987,0.6066999795305472,chr10_130160143,13473.0,0.7421298528601555
418,GLRX3,read,-0.03783017952517805,0.36604686051827395,chr10_130160143,13473.0,0.5426613629162204
419,GLRX3,coad,-0.11311231408809248,0.006720058251853598,chr10_130166466,13473.0,0.03414595044302806
420,GLRX3,read,0.0008286683357303556,0.9842086073425584,chr10_130166466,13473.0,0.9910898525718168
421,OPTN,coad,0.03874558119190596,0.3545543262317359,chr10_13110505,10776.0,0.5320880495396971
422,OPTN,read,-0.015896641986650074,0.7041550425685268,chr10_13110505,10776.0,0.8106839165801859
423,OPTN,coad,0.03166175072751238,0.44938830406143904,chr10_13122516,10776.0,0.6188435254047805
424,OPTN,read,-0.06934766937450013,0.09724156628289528,chr10_13122516,10776.0,0.2254795898881208
425,OPTN,coad,-0.002081753162416639,0.9603431015146278,chr10_13132108,10776.0,0.9763684427400114
426,OPTN,read,-0.11687729975818026,0.005090701385884623,chr10_13132108,10776.0,0.027926828220176322
427,OPTN,coad,0.03814265178818275,0.362098088578083,chr10_13132207,10776.0,0.5390483861778244
428,OPTN,read,-0.05214415969852064,0.21264735103567436,chr10_13132207,10776.0,0.3844231159547469
429,STK32C,coad,-0.016720688548786066,0.6895955346167204,chr10_132222692,13483.0,0.8010557067510443
430,STK32C,read,-0.15664902322694374,0.00016664768423850423,chr10_132222692,13483.0,0.0021926399141720164
431,LRRC27,coad,0.11845370942035155,0.004521455099660685,chr10_132337590,13493.0,0.025579594569882524
432,LRRC27,read,-0.009250237559869904,0.8251329178136179,chr10_132337590,13493.0,0.8908081628903826
433,LRRC27,coad,0.050030141529610765,0.23180344631394198,chr10_132344477,13493.0,0.4056186675022815
434,LRRC27,read,0.012977492469703176,0.7565743694959358,chr10_132344477,13493.0,0.8456795629572527
435,LRRC27,coad,0.148815035671472,0.00035104438364595437,chr10_132365592,13493.0,0.003878637686664072
436,LRRC27,read,-0.005034665387210697,0.9042815604127639,chr10_132365592,13493.0,0.9429417291150071
437,PWWP2B,coad,0.017369464282505288,0.6782125484814958,chr10_132404607,13500.0,0.7934071251450368
438,PWWP2B,read,0.007339611434554251,0.8608360113090008,chr10_132404607,13500.0,0.9139188578100608
439,PWWP2B,coad,0.030715775741231553,0.4630560376265084,chr10_132405917,13500.0,0.6303440311568913
440,PWWP2B,read,0.0036560638427747334,0.9304124578664816,chr10_132405917,13500.0,0.9592338127964204
441,INPP5A,coad,0.002665429044460923,0.9492375505829258,chr10_132645874,13502.0,0.9697969354037553
442,INPP5A,read,-0.04003205408740288,0.33879193962036946,chr10_132645874,13502.0,0.5170642894241864
443,PHYH,coad,0.12085976716139417,0.003762927161826881,chr10_13288398,10789.0,0.022315937125383333
444,PHYH,read,-0.12264681983463778,0.003276344755608385,chr10_13288398,10789.0,0.020255124525560723
445,PHYH,coad,0.11065771610153595,0.008020104514474151,chr10_13291804,10789.0,0.038780725651945465
446,PHYH,read,-0.09190410376971947,0.027821071791010003,chr10_13291804,10789.0,0.09474537240983474
447,PHYH,coad,0.05018933570116493,0.2303197133620304,chr10_13291923,10789.0,0.40427826450553006
448,PHYH,read,-0.05647519602897266,0.1770172910985849,chr10_13291923,10789.0,0.33988947077295045
449,SEPHS1,coad,0.005225727225656256,0.9006675480967888,chr10_13323053,10793.0,0.9407833519079646
450,SEPHS1,read,-0.026550614636293587,0.5258999736598693,chr10_13323053,10793.0,0.6816105675801745
451,SEPHS1,coad,0.06605592235639625,0.11422581764949354,chr10_13333771,10793.0,0.2514079593120009
452,SEPHS1,read,0.02525639878041654,0.5462765211911733,chr10_13333771,10793.0,0.6975721486650963
453,BEND7,coad,0.01401550096246264,0.7377920017839956,chr10_13439504,10799.0,0.8334989185370243
454,BEND7,read,0.031328615517653355,0.4541753264163477,chr10_13439504,10799.0,0.6229417529556944
455,FRMD4A,coad,0.03264069296529835,0.43548768567819285,chr10_13670593,10810.0,0.6069300858147038
456,FRMD4A,read,0.018240300489899414,0.6630482396063127,chr10_13670593,10810.0,0.7828301093572276
457,FRMD4A,coad,0.023404665123394217,0.5760931728572121,chr10_13740465,10810.0,0.7189314885817879
458,FRMD4A,read,0.012552815669777602,0.7643009922001853,chr10_13740465,10810.0,0.8511112619323487
459,FAM107B,coad,0.02998697669675207,0.47374165062188756,chr10_14530300,10824.0,0.6389177465515826
460,FAM107B,read,-0.05650541888096632,0.17678529314987002,chr10_14530300,10824.0,0.33961519275998336
461,HSPA14,coad,0.053118606672676254,0.20421212165682107,chr10_14848953,10830.0,0.37429780284554565
462,HSPA14,read,-0.01276938267340642,0.7603577663308366,chr10_14848953,10830.0,0.8483973970713409
463,HSPA14,coad,0.052108633055971194,0.21295955723208837,chr10_14854358,10830.0,0.3848042571178272
