,tmp_id,gene_names,as-id,cancer-type
2374,chr10_32286846,EPC1,11156,coad
2377,chr10_32286846,EPC1,11156,read
2380,chr10_32453325,CCDC7,11162,coad
2382,chr10_32453325,CCDC7,11162,read
2384,chr10_32473915,CCDC7,11162,coad
2386,chr10_32473915,CCDC7,11162,read
2388,chr10_32544314,CCDC7,11162,coad
2390,chr10_32544314,CCDC7,11162,read
2392,chr10_32901643,ITGB1,11184,coad
2396,chr10_32901643,ITGB1,11184,read
2400,chr10_32911638,ITGB1,11184,coad
2404,chr10_32911638,ITGB1,11184,read
2408,chr10_32925821,ITGB1,11184,coad
2412,chr10_32925821,ITGB1,11184,read
2416,chr10_33182835,NRP1,11194,coad
2425,chr10_33182835,NRP1,11194,read
2433,chr10_33194864,NRP1,11194,coad
2442,chr10_33194864,NRP1,11194,read
2450,chr10_33207749,NRP1,11194,coad
2459,chr10_33207749,NRP1,11194,read
2467,chr10_34284077,PARD3,11204,coad
2480,chr10_34284077,PARD3,11204,read
2493,chr10_34317348,PARD3,11204,coad
2506,chr10_34317348,PARD3,11204,read
2519,chr10_34337440,PARD3,11204,coad
2532,chr10_34337440,PARD3,11204,read
2545,chr10_34346516,PARD3,11204,coad
2558,chr10_34346516,PARD3,11204,read
2571,chr10_34399470,PARD3,11204,coad
2584,chr10_34399470,PARD3,11204,read
2597,chr10_34696270,PARD3,11204,coad
2610,chr10_34696270,PARD3,11204,read
2623,chr10_35025203,CUL2,11222,coad
2626,chr10_35025203,CUL2,11222,read
2629,chr10_35028899,CUL2,11222,coad
2632,chr10_35028899,CUL2,11222,read
2635,chr10_35071407,CUL2,11222,coad
2638,chr10_35071407,CUL2,11222,read
2641,chr10_37831895,ZNF248,11299,coad
2646,chr10_37831895,ZNF248,11299,read
2651,chr10_37831979,ZNF248,11299,coad
2656,chr10_37831979,ZNF248,11299,read
2661,chr10_37832147,ZNF248,11299,coad
2666,chr10_37832147,ZNF248,11299,read
2671,chr10_43158729,CSGALNACT2,11317,coad
2673,chr10_43158729,CSGALNACT2,11317,read
2675,chr10_43163846,CSGALNACT2,11317,coad
2677,chr10_43163846,CSGALNACT2,11317,read
2679,chr10_43175924,CSGALNACT2,11317,coad
2681,chr10_43175924,CSGALNACT2,11317,read
2683,chr10_43183184,CSGALNACT2,11317,coad
2685,chr10_43183184,CSGALNACT2,11317,read
2687,chr10_43607160,ZNF485,11338,coad
2688,chr10_43607160,ZNF485,11338,read
2689,chr10_43609213,ZNF485,11338,coad
2690,chr10_43609213,ZNF485,11338,read
2691,chr10_44378512,CXCL12,11342,coad
2697,chr10_44378512,CXCL12,11342,read
2703,chr10_44989572,RASSF4,11351,coad
2705,chr10_44989572,RASSF4,11351,read
2707,chr10_45445481,ALOX5,11359,coad
2708,chr10_45445481,ALOX5,11359,read
2709,chr10_45651948,ZFAND4,11366,coad
2713,chr10_45651948,ZFAND4,11366,read
2717,chr10_46003393,TIMM23,11550,coad
2719,chr10_46003393,TIMM23,11550,read
2721,chr10_46014559,NCOA4,11535,coad
2730,chr10_46014559,NCOA4,11535,read
2739,chr10_46022469,NCOA4,11535,coad
2748,chr10_46022469,NCOA4,11535,read
2757,chr10_48420326,MAPK8,11473,coad
2762,chr10_48420326,MAPK8,11473,read
2767,chr10_48760329,WDFY4,11492,coad
2769,chr10_48760329,WDFY4,11492,read
2771,chr10_48775776,WDFY4,11492,coad
2773,chr10_48775776,WDFY4,11492,read
2775,chr10_48830687,WDFY4,11492,coad
2777,chr10_48830687,WDFY4,11492,read
2779,chr10_48970230,WDFY4,11492,coad
2781,chr10_48970230,WDFY4,11492,read
2783,chr10_48974873,WDFY4,11492,coad
2785,chr10_48974873,WDFY4,11492,read
2787,chr10_48982578,WDFY4,11492,coad
2789,chr10_48982578,WDFY4,11492,read
2791,chr10_49064784,VSTM4,11498,coad
2793,chr10_49064784,VSTM4,11498,read
2795,chr10_49085896,VSTM4,11498,coad
2797,chr10_49085896,VSTM4,11498,read
2799,chr10_50630086,SGMS1,11570,coad
2801,chr10_50630086,SGMS1,11570,read
2803,chr10_50841764,A1CF,91662,coad
2804,chr10_50841764,A1CF,91662,read
2805,chr10_50850594,A1CF,91662,coad
2806,chr10_50850594,A1CF,91662,read
2807,chr10_51907377,PRKG1,11578,coad
2810,chr10_51907377,PRKG1,11578,read
2813,chr10_5452282,NET1,10658,coad
2817,chr10_5452282,NET1,10658,read
2821,chr10_56358058,ZWINT,11811,coad
2824,chr10_56358058,ZWINT,11811,read
2827,chr10_56358302,ZWINT,11811,coad
2830,chr10_56358302,ZWINT,11811,read
2833,chr10_56358654,ZWINT,11811,coad
2836,chr10_56358654,ZWINT,11811,read
2839,chr10_5766299,GDI2,10663,coad
2841,chr10_5766299,GDI2,10663,read
2843,chr10_5811961,GDI2,10663,coad
2845,chr10_5811961,GDI2,10663,read
2847,chr10_58388571,TFAM,11814,coad
2848,chr10_58388571,TFAM,11814,read
2849,chr10_58388810,TFAM,11814,coad
2850,chr10_58388810,TFAM,11814,read
2851,chr10_58702002,BICC1,11817,coad
2853,chr10_58702002,BICC1,11817,read
2855,chr10_58789903,BICC1,11817,coad
2857,chr10_58789903,BICC1,11817,read
2859,chr10_58803035,BICC1,11817,coad
2861,chr10_58803035,BICC1,11817,read
2863,chr10_58828741,BICC1,11817,coad
2865,chr10_58828741,BICC1,11817,read
2867,chr10_59253017,FAM13C,11827,coad
2870,chr10_59253017,FAM13C,11827,read
2873,chr10_59352255,FAM13C,11827,coad
2876,chr10_59352255,FAM13C,11827,read
2879,chr10_5963844,IL15RA,10674,coad
2886,chr10_5963844,IL15RA,10674,read
2893,chr10_60075779,ANK3,11841,coad
2900,chr10_60075779,ANK3,11846,read
2903,chr10_60080622,ANK3,11841,coad
2910,chr10_60080622,ANK3,11846,read
2913,chr10_60106007,ANK3,11841,coad
2920,chr10_60106007,ANK3,11846,read
2923,chr10_60134427,ANK3,11841,coad
2930,chr10_60134427,ANK3,11846,read
2933,chr10_60181473,ANK3,11841,coad
2940,chr10_60181473,ANK3,11846,read
2943,chr10_60203163,ANK3,11841,coad
2950,chr10_60203163,ANK3,11846,read
2953,chr10_60785841,CDK1,11856,coad
2955,chr10_60785841,CDK1,11856,read
2957,chr10_60788265,CDK1,11856,coad
2959,chr10_60788265,CDK1,11856,read
2961,chr10_60794054,CDK1,11856,coad
2963,chr10_60794054,CDK1,11856,read
2965,chr10_6113623,RBM17,10688,coad
2967,chr10_6113623,RBM17,10688,read
2969,chr10_61431450,TMEM26,11863,coad
2970,chr10_61431450,TMEM26,11863,read
2971,chr10_6216730,PFKFB3,10690,coad
2982,chr10_6216730,PFKFB3,10690,read
2993,chr10_6228172,PFKFB3,10690,coad
3004,chr10_6228172,PFKFB3,10690,read
3015,chr10_6231208,PFKFB3,10690,coad
3026,chr10_6231208,PFKFB3,10690,read
3037,chr10_62217253,RTKN2,11869,coad
3040,chr10_62217253,RTKN2,11869,read
3043,chr10_62262824,RTKN2,11869,coad
3046,chr10_62262824,RTKN2,11869,read
3049,chr10_63176233,JMJD1C,11888,coad
3053,chr10_63176233,JMJD1C,11888,read
3057,chr10_63185731,JMJD1C,11888,coad
3061,chr10_63185731,JMJD1C,11888,read
3065,chr10_63189521,JMJD1C,11888,coad
3069,chr10_63189521,JMJD1C,11888,read
3073,chr10_63191131,JMJD1C,11888,coad
3077,chr10_63191131,JMJD1C,11888,read
3081,chr10_63194187,JMJD1C,11888,coad
3085,chr10_63194187,JMJD1C,11888,read
3089,chr10_63208527,JMJD1C,11888,coad
3093,chr10_63208527,JMJD1C,11888,read
3097,chr10_63209241,JMJD1C,11888,coad
3101,chr10_63209241,JMJD1C,11888,read
3105,chr10_63215242,JMJD1C,11888,coad
3109,chr10_63215242,JMJD1C,11888,read
3113,chr10_63380250,JMJD1C,11888,coad
3117,chr10_63380250,JMJD1C,11888,read
3121,chr10_63465612,JMJD1C,11888,coad
3125,chr10_63465612,JMJD1C,11888,read
3129,chr10_67811692,DNAJC12,11898,coad
3132,chr10_67811692,DNAJC12,11898,read
3134,chr10_67906198,SIRT1,11905,coad
3138,chr10_67906198,SIRT1,11905,read
3142,chr10_67908023,SIRT1,11905,coad
3146,chr10_67908023,SIRT1,11905,read
3150,chr10_67909475,SIRT1,11905,coad
3154,chr10_67909475,SIRT1,11905,read
3158,chr10_67916476,SIRT1,11905,coad
3162,chr10_67916476,SIRT1,11905,read
3166,chr10_67939665,HERC4,11911,coad
3174,chr10_67939665,HERC4,11913,read
3180,chr10_67956846,HERC4,11911,coad
3188,chr10_67956846,HERC4,11913,read
3194,chr10_67992363,HERC4,11911,coad
3202,chr10_67992363,HERC4,11913,read
3208,chr10_68296863,PBLD,11925,coad
3210,chr10_68296863,PBLD,11925,read
3212,chr10_68339373,HNRNPH3,11928,coad
3216,chr10_68339373,HNRNPH3,11928,read
3220,chr10_68379558,RUFY2,11937,coad
3222,chr10_68379558,RUFY2,11937,read
3224,chr10_68385956,RUFY2,11937,coad
3226,chr10_68385956,RUFY2,11937,read
3228,chr10_68394352,RUFY2,11937,coad
3230,chr10_68394352,RUFY2,11937,read
3232,chr10_68396826,RUFY2,11937,coad
3234,chr10_68396826,RUFY2,11937,read
3236,chr10_68404815,RUFY2,11937,coad
3238,chr10_68404815,RUFY2,11937,read
3240,chr10_68415206,DNA2,11946,coad
3242,chr10_68415206,DNA2,11946,read
3244,chr10_68418986,DNA2,11946,coad
3246,chr10_68418986,DNA2,11946,read
3248,chr10_68422212,DNA2,11946,coad
3250,chr10_68422212,DNA2,11946,read
3252,chr10_68422764,DNA2,11946,coad
3254,chr10_68422764,DNA2,11946,read
3256,chr10_68449974,DNA2,11946,coad
3258,chr10_68449974,DNA2,11946,read
3260,chr10_68450251,DNA2,11946,coad
3262,chr10_68450251,DNA2,11946,read
3264,chr10_68470170,DNA2,11946,coad
3266,chr10_68470170,DNA2,11946,read
3268,chr10_68493066,SLC25A16,11952,coad
3269,chr10_68493066,SLC25A16,11952,read
3270,chr10_68737826,CCAR1,11956,coad
3274,chr10_68737826,CCAR1,11956,read
3278,chr10_68740602,CCAR1,11956,coad
3282,chr10_68740602,CCAR1,11956,read
3286,chr10_68747135,CCAR1,11956,coad
3290,chr10_68747135,CCAR1,11956,read
3294,chr10_68760970,CCAR1,11956,coad
3298,chr10_68760970,CCAR1,11956,read
3302,chr10_68910395,DDX50,11969,coad
3305,chr10_68910395,DDX50,11969,read
3307,chr10_69124260,VPS26A,11979,coad
3310,chr10_69124260,VPS26A,11979,read
3313,chr10_69165947,VPS26A,11979,coad
3316,chr10_69165947,VPS26A,11979,read
3319,chr10_69243147,HKDC1,11983,coad
3321,chr10_69243147,HKDC1,11983,read
3323,chr10_69250515,HKDC1,11983,coad
3325,chr10_69250515,HKDC1,11983,read
3327,chr10_69257307,HKDC1,11983,coad
3329,chr10_69257307,HKDC1,11983,read
3331,chr10_69288784,HK1,11985,coad
3334,chr10_69288784,HK1,11985,read
3337,chr10_69295693,HK1,11985,coad
3340,chr10_69295693,HK1,11985,read
3343,chr10_69364695,HK1,11985,coad
3346,chr10_69364695,HK1,11985,read
3349,chr10_69395088,HK1,11985,coad
3352,chr10_69395088,HK1,11985,read
3355,chr10_70123997,AIFM2,12027,coad
3359,chr10_70123997,AIFM2,12027,read
3363,chr10_70164223,SAR1A,12032,coad
3370,chr10_70164223,SAR1A,12032,read
3377,chr10_70206236,PPA1,12045,coad
3378,chr10_70206236,PPA1,12045,read
3379,chr10_70230376,PPA1,12045,coad
3380,chr10_70230376,PPA1,12045,read
3381,chr10_71615490,CDH23,12058,coad
3384,chr10_71694073,CDH23,12058,coad
3387,chr10_71694133,CDH23,12058,coad
3390,chr10_71791196,CDH23,12058,coad
3393,chr10_71799464,CDH23,12058,coad
3396,chr10_71812443,CDH23,12058,coad
3399,chr10_71812721,CDH23,12058,coad
3402,chr10_7171035,SFMBT2,10709,coad
3405,chr10_7171035,SFMBT2,10709,read
3408,chr10_7220460,SFMBT2,10709,coad
3411,chr10_7220460,SFMBT2,10709,read
3414,chr10_7285978,SFMBT2,10709,coad
3417,chr10_7285978,SFMBT2,10709,read
3420,chr10_71825899,PSAP,12067,coad
3421,chr10_71825899,PSAP,12067,read
3422,chr10_72062802,SPOCK2,12071,coad
3424,chr10_72062802,SPOCK2,12071,read
3426,chr10_72127958,ASCC1,12073,coad
3432,chr10_72127958,ASCC1,12073,read
3438,chr10_72196776,ASCC1,12073,coad
3444,chr10_72196776,ASCC1,12073,read
3450,chr10_72566841,MICU1,12093,coad
3454,chr10_72566841,MICU1,12093,read
3458,chr10_72834294,MCU,12099,coad
3470,chr10_72834294,MCU,12099,read
3482,chr10_72834551,MCU,12099,coad
3494,chr10_72834551,MCU,12099,read
3506,chr10_72860457,MCU,12099,coad
3518,chr10_72860457,MCU,12099,read
3530,chr10_73016774,P4HA1,12120,coad
3534,chr10_73016774,P4HA1,12120,read
3537,chr10_73046902,P4HA1,12120,coad
3541,chr10_73046902,P4HA1,12120,read
3544,chr10_73051009,P4HA1,12120,coad
3548,chr10_73051009,P4HA1,12120,read
3551,chr10_73053299,P4HA1,12120,coad
3555,chr10_73053299,P4HA1,12120,read
3558,chr10_73069001,P4HA1,12120,coad
3562,chr10_73069001,P4HA1,12120,read
3565,chr10_73114340,NUDT13,12125,read
3566,chr10_73139586,ECD,12129,coad
3570,chr10_73139586,ECD,12129,read
3574,chr10_73376076,ANXA7,12145,coad
3577,chr10_73376076,ANXA7,12145,read
3580,chr10_73378892,ANXA7,12145,coad
3583,chr10_73378892,ANXA7,12145,read
3586,chr10_73396600,ANXA7,12145,coad
3589,chr10_73396600,ANXA7,12145,read
3592,chr10_73400889,ANXA7,12145,coad
3595,chr10_73400889,ANXA7,12145,read
3598,chr10_73439937,PPP3CB,12153,coad
3603,chr10_73439937,PPP3CB,12153,read
3608,chr10_73454380,PPP3CB,12153,coad
3613,chr10_73454380,PPP3CB,12153,read
3618,chr10_73471214,PPP3CB,12153,coad
3623,chr10_73471214,PPP3CB,12153,read
3628,chr10_73471485,PPP3CB,12153,coad
3633,chr10_73471485,PPP3CB,12153,read
3638,chr10_73479350,PPP3CB,12153,coad
3643,chr10_73479350,PPP3CB,12153,read
3648,chr10_73519808,USP54,12163,coad
3654,chr10_73519808,USP54,12163,read
3660,chr10_73519869,USP54,12163,coad
3666,chr10_73519869,USP54,12163,read
3672,chr10_73575679,USP54,12163,coad
3678,chr10_73575679,USP54,12163,read
3684,chr10_73746792,SEC24C,12174,coad
3697,chr10_73746792,SEC24C,12174,read
3710,chr10_73747008,SEC24C,12174,coad
3723,chr10_73747008,SEC24C,12174,read
3736,chr10_73817128,CAMK2G,12238,coad
3745,chr10_73817128,CAMK2G,12238,read
3754,chr10_73817455,CAMK2G,12238,coad
3763,chr10_73817455,CAMK2G,12238,read
3772,chr10_73848648,CAMK2G,12238,coad
3781,chr10_73848648,CAMK2G,12238,read
3790,chr10_73860752,CAMK2G,12238,coad
3799,chr10_73860752,CAMK2G,12238,read
3808,chr10_74082604,VCL,12254,coad
3810,chr10_74082604,VCL,12254,read
3812,chr10_74130003,AP3M1,12256,coad
3813,chr10_74130003,AP3M1,12256,read
3814,chr10_74224496,ADK,12257,coad
3818,chr10_74224496,ADK,12257,read
3822,chr10_74589263,ADK,12257,coad
3826,chr10_74589263,ADK,12257,read
3830,chr10_74655550,ADK,12257,coad
3834,chr10_74655550,ADK,12257,read
3838,chr10_74708299,ADK,12257,coad
3842,chr10_74708299,ADK,12257,read
3846,chr10_74972489,KAT6B,12265,coad
3847,chr10_74976137,KAT6B,12265,coad
3848,chr10_75022076,KAT6B,12265,coad
3849,chr10_75022148,KAT6B,12265,coad
3850,chr10_75030769,KAT6B,12265,coad
3851,chr10_75218983,VDAC2,12271,coad
3855,chr10_75218983,VDAC2,12271,read
3859,chr10_75219486,VDAC2,12271,coad
3863,chr10_75219486,VDAC2,12271,read
3867,chr10_75220697,VDAC2,12271,coad
3871,chr10_75220697,VDAC2,12271,read
3875,chr10_7573115,ITIH5,10715,coad
3878,chr10_7573115,ITIH5,10715,read
3881,chr10_7573246,ITIH5,10715,coad
3884,chr10_7573246,ITIH5,10715,read
3887,chr10_7577030,ITIH5,10715,coad
3890,chr10_7577030,ITIH5,10715,read
3893,chr10_7640812,ITIH5,10715,coad
3896,chr10_7640812,ITIH5,10715,read
3899,chr10_7642158,ITIH5,10715,coad
3902,chr10_7642158,ITIH5,10715,read
3905,chr10_7666848,ITIH5,10715,coad
3908,chr10_7666848,ITIH5,10715,read
3911,chr10_76884893,KCNMA1,12279,coad
3915,chr10_76884893,KCNMA1,12279,read
3919,chr10_76887153,KCNMA1,12279,coad
3923,chr10_76887153,KCNMA1,12279,read
3927,chr10_76887572,KCNMA1,12279,coad
3931,chr10_76887572,KCNMA1,12279,read
3935,chr10_76910134,KCNMA1,12279,coad
3939,chr10_76910134,KCNMA1,12279,read
3943,chr10_76970028,KCNMA1,12279,coad
3947,chr10_76970028,KCNMA1,12279,read
3951,chr10_76970143,KCNMA1,12279,coad
3955,chr10_76970143,KCNMA1,12279,read
3959,chr10_77012444,KCNMA1,12279,coad
3963,chr10_77012444,KCNMA1,12279,read
3967,chr10_77027949,KCNMA1,12279,coad
3971,chr10_77027949,KCNMA1,12279,read
3975,chr10_77079371,KCNMA1,12279,coad
3979,chr10_77079371,KCNMA1,12279,read
3983,chr10_77108408,KCNMA1,12279,coad
3987,chr10_77108408,KCNMA1,12279,read
3991,chr10_77110162,KCNMA1,12279,coad
3995,chr10_77110162,KCNMA1,12279,read
3999,chr10_77404032,KCNMA1,12279,coad
4003,chr10_77404032,KCNMA1,12279,read
4007,chr10_7778744,KIN,10719,coad
4011,chr10_7778744,KIN,10719,read
4015,chr10_7780313,KIN,10719,coad
4019,chr10_7780313,KIN,10719,read
4023,chr10_77796598,DLG5,12292,coad
4024,chr10_77796598,DLG5,12292,read
4025,chr10_77816898,DLG5,12292,coad
4026,chr10_77816898,DLG5,12292,read
4027,chr10_77830882,DLG5,12292,coad
4028,chr10_77830882,DLG5,12292,read
4029,chr10_77853354,DLG5,12292,coad
4030,chr10_77853354,DLG5,12292,read
4031,chr10_79216231,ZMIZ1,12300,coad
4032,chr10_79216231,ZMIZ1,12300,read
4033,chr10_79291072,ZMIZ1,12300,coad
4034,chr10_79291072,ZMIZ1,12300,read
4035,chr10_79292264,ZMIZ1,12300,coad
4036,chr10_79292264,ZMIZ1,12300,read
4037,chr10_79292391,ZMIZ1,12300,coad
4038,chr10_79292391,ZMIZ1,12300,read
4039,chr10_79293338,ZMIZ1,12300,coad
4040,chr10_79293338,ZMIZ1,12300,read
4041,chr10_79298588,ZMIZ1,12300,coad
4042,chr10_79298588,ZMIZ1,12300,read
4043,chr10_79305143,ZMIZ1,12300,coad
4044,chr10_79305143,ZMIZ1,12300,read
4045,chr10_79311030,ZMIZ1,12300,coad
4046,chr10_79311030,ZMIZ1,12300,read
4047,chr10_79348994,PPIF,12303,coad
4051,chr10_79348994,PPIF,12303,read
4055,chr10_80163536,ANXA11,12344,coad
4064,chr10_80163536,ANXA11,12344,read
4073,chr10_80166227,ANXA11,12344,coad
4082,chr10_80166227,ANXA11,12344,read
4091,chr10_80509240,TSPAN14,12366,coad
4099,chr10_80509240,TSPAN14,12366,read
4106,chr10_817924,LARP4B,10606,coad
4107,chr10_817924,LARP4B,10606,read
4108,chr10_825127,LARP4B,10606,coad
4109,chr10_825127,LARP4B,10606,read
4110,chr10_84205899,CDHR1,12397,coad
4113,chr10_84205899,CDHR1,12397,read
4116,chr10_84499860,CCSER2,12407,coad
4119,chr10_84499860,CCSER2,12407,read
4122,chr10_86685635,LDB3,12421,coad
4124,chr10_86685721,LDB3,12421,coad
4126,chr10_86691879,LDB3,12421,coad
4128,chr10_86716814,LDB3,12421,coad
4130,chr10_87552044,MINPP1,12452,coad
4133,chr10_87552044,MINPP1,12452,read
4136,chr10_87715884,PAPSS2,12455,coad
4139,chr10_87715884,PAPSS2,12455,read
4142,chr10_87741395,PAPSS2,12455,coad
4145,chr10_87741395,PAPSS2,12455,read
4148,chr10_87767815,ATAD1,12458,coad
4154,chr10_87767815,ATAD1,12458,read
4160,chr10_88910893,STAMBPL1,12468,coad
4165,chr10_88910893,STAMBPL1,12468,read
4170,chr10_88916628,STAMBPL1,12468,coad
4175,chr10_88916628,STAMBPL1,12468,read
4180,chr10_88916849,STAMBPL1,12468,coad
4185,chr10_88916849,STAMBPL1,12468,read
4190,chr10_89010526,FAS,12475,coad
4196,chr10_89010526,FAS,12477,read
4201,chr10_89215092,LIPA,12485,coad
4204,chr10_89215092,LIPA,12485,read
4207,chr10_89223647,LIPA,12485,coad
4210,chr10_89223647,LIPA,12485,read
4213,chr10_89227055,LIPA,12485,coad
4216,chr10_89227055,LIPA,12485,read
4219,chr10_89716410,KIF20B,12497,coad
4221,chr10_89716410,KIF20B,12497,read
4223,chr10_89717557,KIF20B,12497,coad
4225,chr10_89717557,KIF20B,12497,read
4227,chr10_89719774,KIF20B,12497,coad
4229,chr10_89719774,KIF20B,12497,read
4231,chr10_89723991,KIF20B,12497,coad
4233,chr10_89723991,KIF20B,12497,read
4235,chr10_89724152,KIF20B,12497,coad
4237,chr10_89724152,KIF20B,12497,read
4239,chr10_89738578,KIF20B,12497,coad
4241,chr10_89738578,KIF20B,12497,read
4243,chr10_89751517,KIF20B,12497,coad
4245,chr10_89751517,KIF20B,12497,read
4247,chr10_89754507,KIF20B,12497,coad
4249,chr10_89754507,KIF20B,12497,read
4251,chr10_90871958,RPP30,12504,coad
4253,chr10_90871958,RPP30,12504,read
4255,chr10_91499125,HECTD2,12516,coad
4257,chr10_91499125,HECTD2,12516,read
4259,chr10_92455693,IDE,12531,coad
4263,chr10_92455693,IDE,12531,read
4267,chr10_92504915,IDE,12531,coad
4271,chr10_92504915,IDE,12531,read
4275,chr10_92692489,HHEX,12536,coad
4277,chr10_92692489,HHEX,12536,read
4279,chr10_92834660,EXOC6,12540,coad
4287,chr10_92834660,EXOC6,12543,read
4292,chr10_92915664,EXOC6,12540,coad
4300,chr10_92915664,EXOC6,12543,read
4305,chr10_92915740,EXOC6,12540,coad
4313,chr10_92915740,EXOC6,12543,read
4318,chr10_92920073,EXOC6,12540,coad
4326,chr10_92920073,EXOC6,12543,read
4331,chr10_92928293,EXOC6,12540,coad
4339,chr10_92928293,EXOC6,12543,read
4344,chr10_92934269,EXOC6,12540,coad
4352,chr10_92934269,EXOC6,12543,read
4357,chr10_92935781,EXOC6,12540,coad
4365,chr10_92935781,EXOC6,12543,read
4370,chr10_93014171,EXOC6,12540,coad
4378,chr10_93014171,EXOC6,12543,read
4383,chr10_93014326,EXOC6,12540,coad
4391,chr10_93014326,EXOC6,12543,read
4396,chr10_93328707,MYOF,12548,coad
4400,chr10_93328707,MYOF,12548,read
4403,chr10_93333675,MYOF,12548,coad
4407,chr10_93333675,MYOF,12548,read
4410,chr10_93333920,MYOF,12548,coad
4414,chr10_93333920,MYOF,12548,read
4417,chr10_93349728,MYOF,12548,coad
4421,chr10_93349728,MYOF,12548,read
4424,chr10_93356871,MYOF,12548,coad
4428,chr10_93356871,MYOF,12548,read
4431,chr10_93374872,MYOF,12548,coad
4435,chr10_93374872,MYOF,12548,read
4438,chr10_93389157,MYOF,12548,coad
4442,chr10_93389157,MYOF,12548,read
4445,chr10_93389224,MYOF,12548,coad
4449,chr10_93389224,MYOF,12548,read
4452,chr10_93401371,MYOF,12548,coad
4456,chr10_93401371,MYOF,12548,read
4459,chr10_93452162,MYOF,12548,coad
4463,chr10_93452162,MYOF,12548,read
4466,chr10_93669813,FRA10AC1,12559,coad
4470,chr10_93669813,FRA10AC1,12559,read
4472,chr10_93669875,FRA10AC1,12559,coad
4476,chr10_93669875,FRA10AC1,12559,read
4478,chr10_93700013,FRA10AC1,12559,coad
4482,chr10_93700013,FRA10AC1,12559,read
4484,chr10_94032294,PLCE1,12578,coad
4486,chr10_94032294,PLCE1,12578,read
4488,chr10_94227245,PLCE1,12578,coad
4490,chr10_94227245,PLCE1,12578,read
4492,chr10_94235902,PLCE1,12578,coad
4494,chr10_94235902,PLCE1,12578,read
4496,chr10_94246143,PLCE1,12578,coad
4498,chr10_94246143,PLCE1,12578,read
4500,chr10_94246390,PLCE1,12578,coad
4502,chr10_94246390,PLCE1,12578,read
4504,chr10_94262747,PLCE1,12578,coad
4506,chr10_94262747,PLCE1,12578,read
4508,chr10_94265625,PLCE1,12578,coad
4510,chr10_94265625,PLCE1,12578,read
4512,chr10_94270664,PLCE1,12578,coad
4514,chr10_94270664,PLCE1,12578,read
4516,chr10_94324495,PLCE1,12578,coad
4518,chr10_94324495,PLCE1,12578,read
4520,chr10_94334134,NOC3L,12583,coad
4522,chr10_94334134,NOC3L,12583,read
4524,chr10_94340501,NOC3L,12583,coad
4526,chr10_94340501,NOC3L,12583,read
4528,chr10_94349232,NOC3L,12583,coad
4530,chr10_94349232,NOC3L,12583,read
4532,chr10_94352822,NOC3L,12583,coad
4534,chr10_94352822,NOC3L,12583,read
4536,chr10_94355171,NOC3L,12583,coad
4538,chr10_94355171,NOC3L,12583,read
4540,chr10_94357108,NOC3L,12583,coad
4542,chr10_94357108,NOC3L,12583,read
4544,chr10_94546471,HELLS,12585,coad
4547,chr10_94546471,HELLS,12585,read
4550,chr10_94558082,HELLS,12585,coad
4553,chr10_94558082,HELLS,12585,read
4556,chr10_94562799,HELLS,12585,coad
4559,chr10_94562799,HELLS,12585,read
4562,chr10_94571327,HELLS,12585,coad
4565,chr10_94571327,HELLS,12585,read
4568,chr10_94571548,HELLS,12585,coad
